batch1/serial0.log:GASCAL,27,907.399,896.117,1992.894,2427.253,  0.000,1183.004
batch1/serial0.log:GASCAL,27,889.670,897.729,1932.454,2427.253,  0.000,1165.275
batch1/serial0.log:GASCAL,27,889.670,904.176,1880.073,2417.583,  0.000,1151.575
batch1/serial0.log:GASCAL,27,889.670,904.982,1824.469,2419.194,  0.000,1129.817
batch1/serial0.log:GASCAL,27,896.117,887.253,1780.147,2415.971,  0.000,1118.535
batch1/serial0.log:GASCAL,27,886.447,884.029,1735.824,2415.971,  0.000,1093.553
batch1/serial0.log:GASCAL,27,869.524,881.612,1696.337,2415.971,  0.000,1073.407
batch1/serial0.log:GASCAL,27,879.194,873.553,1652.015,2412.747,  0.000,1058.095
batch1/serial0.log:GASCAL,27,871.941,871.136,1631.062,2428.059,  0.000,1058.095
batch1/serial0.log:GASCAL,27,862.271,863.883,1601.245,2420.806,  0.000,1034.725
batch1/serial0.log:GASCAL,27,869.524,870.330,1569.011,2422.418,  0.000,1020.220
batch1/serial0.log:GASCAL,27,867.106,862.271,1544.835,2422.418,  0.000,1005.714
batch1/serial0.log:GASCAL,27,877.582,876.777,1519.854,2420.000,  0.000,1000.073
batch1/serial0.log:GASCAL,27,858.242,860.659,1498.095,2419.194,  0.000,992.821
batch1/serial0.log:GASCAL,27,867.912,873.553,1473.114,2427.253,  0.000,978.315
batch1/serial0.log:GASCAL,27,878.388,867.912,1444.909,2418.388,  0.000,963.004
batch1/serial0.log:GASCAL,27,875.971,868.718,1427.180,2418.388,  0.000,960.586
batch1/serial1.log:GASCAL,26,2235.458,2263.663,3300.000,2411.941,  0.000,3300.000
batch1/serial1.log:GASCAL,26,2161.319,2141.172,3300.000,2414.359,  0.000,3300.000
batch1/serial1.log:GASCAL,26,2086.374,2095.238,3300.000,2408.718,  0.000,3300.000
batch1/serial1.log:GASCAL,26,2022.711,2029.964,3300.000,2411.941,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1972.747,2001.758,3300.000,2425.641,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1959.854,1983.224,3300.000,2424.835,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1934.066,1938.095,3300.000,2428.059,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1932.454,1950.183,3300.000,2424.835,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1931.648,1921.172,3300.000,2425.641,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1926.813,1911.502,3300.000,2428.059,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1886.520,1889.744,3300.000,2428.865,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1886.520,1909.084,3300.000,2425.641,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1876.044,1888.132,3300.000,2428.865,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1866.374,1888.938,3300.000,2411.941,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1885.714,1861.539,3300.000,2428.865,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1867.985,1871.209,3300.000,2427.253,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1845.421,1852.674,3300.000,2412.747,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1835.751,1833.333,3300.000,2428.059,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1828.498,1827.692,3300.000,2412.747,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1838.169,1842.198,3300.000,2428.865,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1821.245,1818.022,3300.000,2407.912,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1809.158,1806.740,3300.000,2428.059,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1805.934,1806.740,3300.000,2430.476,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1811.575,1818.022,3300.000,2408.718,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1806.740,1805.128,3300.000,2428.059,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1809.158,1790.623,3300.000,2412.747,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1782.564,1806.740,3300.000,2425.641,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1787.399,1769.670,3300.000,2430.476,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1777.729,1785.788,3300.000,2407.912,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1772.894,1766.447,3300.000,2424.835,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1761.612,1755.165,3223.443,2411.941,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1745.495,1750.330,3044.542,2409.524,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1745.495,1770.476,2894.652,2406.301,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1751.942,1755.165,2768.938,2416.777,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1739.048,1751.942,2666.594,2401.465,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1745.495,1729.377,2568.279,2401.465,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1704.396,1710.843,2489.304,2414.359,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1730.989,1731.795,2415.165,2411.135,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1708.425,1711.648,2347.473,2411.135,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1705.202,1706.007,2293.480,2393.407,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1699.561,1702.784,2236.264,2411.135,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1687.473,1689.084,2192.747,2404.689,  0.000,3300.000
batch1/serial1.log:GASCAL,26,1695.531,1703.590,2153.260,2414.359,  0.000,3215.385
batch1/serial1.log:GASCAL,26,1667.326,1668.938,2112.967,2386.154,  0.000,3033.260
batch1/serial1.log:GASCAL,26,1656.044,1660.073,2079.121,2390.989,  0.000,2878.535
batch1/serial1.log:GASCAL,26,1660.879,1668.132,2056.557,2389.377,  0.000,2752.821
batch1/serial1.log:GASCAL,26,1648.791,1656.850,2029.158,2386.154,  0.000,2647.253
batch1/serial1.log:GASCAL,26,1637.509,1647.180,2007.399,2401.465,  0.000,2553.773
